index_code,date,open,close,low,high,volume,money,change,label
sh000001,38173.0000 ,1440.1700 ,1444.5900 ,1429.1200 ,1444.9300 ,8143382000.0000 ,5422659500.0000 ,0.0024 ,1466.7800 
sh000001,38174.0000 ,1445.4000 ,1450.5000 ,1445.3200 ,1466.7800 ,12081793000.0000 ,8269708700.0000 ,0.0041 ,1448.9600 
sh000001,38175.0000 ,1448.9500 ,1438.4000 ,1434.2900 ,1448.9600 ,7824621000.0000 ,5335863500.0000 ,-0.0083 ,1440.6400 
sh000001,38176.0000 ,1436.4700 ,1439.7800 ,1426.9500 ,1440.6400 ,6905350000.0000 ,4646707900.0000 ,0.0010 ,1451.7500 
sh000001,38177.0000 ,1439.7400 ,1430.6500 ,1429.1400 ,1451.7500 ,7126978000.0000 ,4903993900.0000 ,-0.0063 ,1426.2500 
sh000001,38180.0000 ,1426.2500 ,1397.1500 ,1393.8100 ,1426.2500 ,8381892000.0000 ,5651494100.0000 ,-0.0234 ,1403.1400 
sh000001,38181.0000 ,1395.3500 ,1399.4600 ,1389.1600 ,1403.1400 ,6994804000.0000 ,4573022600.0000 ,0.0017 ,1408.9900 
sh000001,38182.0000 ,1399.8700 ,1403.7600 ,1378.9100 ,1408.9900 ,10120781000.0000 ,6564523500.0000 ,0.0031 ,1422.2600 
sh000001,38183.0000 ,1404.4700 ,1421.5400 ,1399.9800 ,1422.2600 ,12346540000.0000 ,8379324000.0000 ,0.0127 ,1458.3900 
sh000001,38184.0000 ,1423.6900 ,1456.1300 ,1422.2400 ,1458.3900 ,22002645000.0000 ,14521786000.0000 ,0.0243 ,1465.8400 
sh000001,38187.0000 ,1456.7700 ,1457.5400 ,1447.0500 ,1465.8400 ,12884180000.0000 ,8918160500.0000 ,0.0010 ,1457.2900 
sh000001,38188.0000 ,1457.2300 ,1447.9400 ,1440.0600 ,1457.2900 ,12119942000.0000 ,8267580400.0000 ,-0.0066 ,1452.8600 
sh000001,38189.0000 ,1446.5200 ,1448.0400 ,1436.8500 ,1452.8600 ,9319153000.0000 ,6525011900.0000 ,0.0001 ,1449.6900 
sh000001,38190.0000 ,1448.1300 ,1407.4400 ,1404.5400 ,1449.6900 ,12780094000.0000 ,8737395900.0000 ,-0.0280 ,1408.4600 
sh000001,38191.0000 ,1403.3600 ,1407.4000 ,1387.2600 ,1408.4600 ,10478622000.0000 ,6923956300.0000 ,0.0000 ,1401.8800 
sh000001,38194.0000 ,1401.8400 ,1387.6700 ,1381.9100 ,1401.8800 ,8098879000.0000 ,5300205800.0000 ,-0.0140 ,1395.3100 
sh000001,38195.0000 ,1387.0000 ,1384.1300 ,1373.4200 ,1395.3100 ,8967885000.0000 ,5818165800.0000 ,-0.0026 ,1397.1700 
sh000001,38196.0000 ,1385.5000 ,1388.8100 ,1366.5000 ,1397.1700 ,9864954000.0000 ,6177062900.0000 ,0.0034 ,1407.3600 
sh000001,38197.0000 ,1388.6200 ,1407.3300 ,1385.9600 ,1407.3600 ,11080077000.0000 ,7127885200.0000 ,0.0133 ,1409.1200 
sh000001,38198.0000 ,1408.4900 ,1386.2000 ,1384.7400 ,1409.1200 ,8997295000.0000 ,5871532000.0000 ,-0.0150 ,1383.0800 
sh000001,38201.0000 ,1381.8800 ,1373.2200 ,1370.5000 ,1383.0800 ,6983136000.0000 ,4735426700.0000 ,-0.0094 ,1378.2000 
sh000001,38202.0000 ,1371.2800 ,1366.2600 ,1363.6900 ,1378.2000 ,7601923000.0000 ,5436678600.0000 ,-0.0051 ,1424.5500 
sh000001,38203.0000 ,1365.6700 ,1404.5100 ,1364.0100 ,1424.5500 ,17093990000.0000 ,10832307500.0000 ,0.0280 ,1413.0800 
sh000001,38204.0000 ,1402.3700 ,1389.0400 ,1387.5500 ,1413.0800 ,10701468000.0000 ,6800556500.0000 ,-0.0110 ,1400.9500 
sh000001,38205.0000 ,1388.0700 ,1390.4600 ,1380.3200 ,1400.9500 ,9024727000.0000 ,5898388500.0000 ,0.0010 ,1397.5900 
sh000001,38208.0000 ,1388.0800 ,1395.8500 ,1382.9400 ,1397.5900 ,7951967000.0000 ,5068288400.0000 ,0.0039 ,1404.7200 
sh000001,38209.0000 ,1396.6200 ,1400.7700 ,1390.9400 ,1404.7200 ,6816904000.0000 ,4507090900.0000 ,0.0035 ,1401.2500 
sh000001,38210.0000 ,1401.0200 ,1384.9600 ,1382.2400 ,1401.2500 ,7560427000.0000 ,4806191800.0000 ,-0.0113 ,1378.7900 
sh000001,38211.0000 ,1378.7900 ,1368.2000 ,1357.0800 ,1378.7900 ,8295607000.0000 ,5137067900.0000 ,-0.0121 ,1377.8200 
sh000001,38212.0000 ,1361.9900 ,1368.4500 ,1358.3200 ,1377.8200 ,8261617000.0000 ,5353425200.0000 ,0.0002 ,1369.8700 
sh000001,38215.0000 ,1366.5200 ,1354.5100 ,1350.8400 ,1369.8700 ,7490381000.0000 ,4673419100.0000 ,-0.0102 ,1364.4100 
sh000001,38216.0000 ,1354.3800 ,1360.2000 ,1344.8100 ,1364.4100 ,6920564000.0000 ,4698175300.0000 ,0.0042 ,1371.2300 
sh000001,38217.0000 ,1359.8700 ,1358.2200 ,1357.0300 ,1371.2300 ,7447630000.0000 ,5102229500.0000 ,-0.0015 ,1357.2700 
sh000001,38218.0000 ,1357.2300 ,1340.4500 ,1333.4800 ,1357.2700 ,8098587000.0000 ,5098505800.0000 ,-0.0131 ,1349.4800 
sh000001,38219.0000 ,1338.3100 ,1341.7400 ,1327.7700 ,1349.4800 ,8028861000.0000 ,4926799100.0000 ,0.0010 ,1339.9400 
sh000001,38222.0000 ,1339.9300 ,1325.4100 ,1322.9800 ,1339.9400 ,6193750000.0000 ,3922718600.0000 ,-0.0122 ,1347.1500 
sh000001,38223.0000 ,1323.7900 ,1344.6300 ,1317.5600 ,1347.1500 ,9464832000.0000 ,5432909100.0000 ,0.0145 ,1346.9700 
sh000001,38224.0000 ,1344.4600 ,1339.7800 ,1334.2900 ,1346.9700 ,6560994000.0000 ,3810560500.0000 ,-0.0036 ,1340.9500 
sh000001,38225.0000 ,1339.6200 ,1334.4200 ,1330.2200 ,1340.9500 ,5831030000.0000 ,3497269100.0000 ,-0.0040 ,1337.7300 
sh000001,38226.0000 ,1333.3100 ,1320.6100 ,1314.6000 ,1337.7300 ,6752246000.0000 ,4034196600.0000 ,-0.0103 ,1322.2300 
sh000001,38229.0000 ,1318.3200 ,1319.4100 ,1310.0200 ,1322.2300 ,5921050000.0000 ,3410187700.0000 ,-0.0009 ,1360.7500 
sh000001,38230.0000 ,1342.3000 ,1342.0600 ,1331.7600 ,1360.7500 ,11652732000.0000 ,6873347900.0000 ,0.0172 ,1340.7700 
sh000001,38231.0000 ,1340.7500 ,1321.4600 ,1319.8600 ,1340.7700 ,6246394000.0000 ,3639041100.0000 ,-0.0153 ,1328.6100 
sh000001,38232.0000 ,1319.0700 ,1327.9300 ,1303.1900 ,1328.6100 ,8533068000.0000 ,4812775000.0000 ,0.0049 ,1333.2200 
sh000001,38233.0000 ,1327.8100 ,1327.1200 ,1319.8300 ,1333.2200 ,7472102000.0000 ,4056540500.0000 ,-0.0006 ,1326.8700 
sh000001,38236.0000 ,1326.4600 ,1321.4700 ,1315.9600 ,1326.8700 ,5787304000.0000 ,3194217500.0000 ,-0.0043 ,1325.6800 
sh000001,38237.0000 ,1321.2100 ,1324.2900 ,1312.3100 ,1325.6800 ,5652813000.0000 ,3166533900.0000 ,0.0021 ,1323.2600 
sh000001,38238.0000 ,1322.8400 ,1309.3300 ,1302.1100 ,1323.2600 ,8213186000.0000 ,4048421700.0000 ,-0.0113 ,1307.4700 
sh000001,38239.0000 ,1307.4700 ,1284.3100 ,1281.7500 ,1307.4700 ,8085837000.0000 ,4421933700.0000 ,-0.0191 ,1287.7500 
sh000001,38240.0000 ,1281.5800 ,1287.0800 ,1270.9400 ,1287.7500 ,6111113000.0000 ,3369487200.0000 ,0.0022 ,1285.3200 
sh000001,38243.0000 ,1285.3200 ,1260.3200 ,1259.4300 ,1285.3200 ,6862240000.0000 ,3813116100.0000 ,-0.0208 ,1305.7300 
sh000001,38244.0000 ,1266.2300 ,1300.3600 ,1266.2300 ,1305.7300 ,12611247000.0000 ,6965915600.0000 ,0.0318 ,1374.0400 
sh000001,38245.0000 ,1303.2900 ,1355.2300 ,1301.3800 ,1374.0400 ,29312772000.0000 ,17022337000.0000 ,0.0422 ,1377.9900 
sh000001,38246.0000 ,1364.2500 ,1371.2000 ,1354.2000 ,1377.9900 ,23024920000.0000 ,13489356400.0000 ,0.0118 ,1415.6400 
sh000001,38247.0000 ,1373.5000 ,1414.7000 ,1368.5400 ,1415.6400 ,31085640000.0000 ,18842047900.0000 ,0.0317 ,1463.7900 
sh000001,38250.0000 ,1423.9700 ,1463.2200 ,1422.9000 ,1463.7900 ,41888155000.0000 ,26290815200.0000 ,0.0343 ,1467.5400 
sh000001,38251.0000 ,1466.2000 ,1448.5600 ,1436.5100 ,1467.5400 ,34776485000.0000 ,22392127800.0000 ,-0.0100 ,1451.4100 
sh000001,38252.0000 ,1444.2500 ,1420.1500 ,1414.7000 ,1451.4100 ,30185382000.0000 ,19496834900.0000 ,-0.0196 ,1464.9800 
sh000001,38253.0000 ,1417.3900 ,1464.7800 ,1408.6100 ,1464.9800 ,22352342000.0000 ,14700579300.0000 ,0.0314 ,1496.2100 
sh000001,38254.0000 ,1475.0900 ,1435.5600 ,1434.3100 ,1496.2100 ,40855305000.0000 ,28667519200.0000 ,-0.0199 ,1466.4000 
sh000001,38257.0000 ,1452.5100 ,1427.4000 ,1419.3100 ,1466.4000 ,19749738000.0000 ,12904648800.0000 ,-0.0057 ,1438.0500 
sh000001,38258.0000 ,1430.2200 ,1435.5900 ,1416.6000 ,1438.0500 ,14122370000.0000 ,9254854500.0000 ,0.0057 ,1438.9800 
sh000001,38259.0000 ,1436.7100 ,1420.0100 ,1417.8300 ,1438.9800 ,13179544000.0000 ,8676821400.0000 ,-0.0109 ,1420.0500 
sh000001,38260.0000 ,1418.1100 ,1396.7000 ,1390.6800 ,1420.0500 ,12959049000.0000 ,8234662300.0000 ,-0.0164 ,1423.2000 
sh000001,38268.0000 ,1395.6700 ,1422.9300 ,1373.9300 ,1423.2000 ,13813984000.0000 ,9385252700.0000 ,0.0188 ,1437.5700 
sh000001,38271.0000 ,1424.2300 ,1413.1500 ,1409.2200 ,1437.5700 ,23214829000.0000 ,16434170600.0000 ,-0.0069 ,1410.6100 
sh000001,38272.0000 ,1410.6100 ,1384.4400 ,1380.6900 ,1410.6100 ,17089837000.0000 ,11572506400.0000 ,-0.0203 ,1393.6500 
sh000001,38273.0000 ,1382.3600 ,1386.7200 ,1372.0600 ,1393.6500 ,14284111000.0000 ,9790165000.0000 ,0.0016 ,1387.3600 
sh000001,38274.0000 ,1386.8600 ,1332.9400 ,1331.1300 ,1387.3600 ,17247771000.0000 ,11661332800.0000 ,-0.0388 ,1340.1200 
sh000001,38275.0000 ,1328.4700 ,1330.5200 ,1312.5500 ,1340.1200 ,13543168000.0000 ,8960323300.0000 ,-0.0018 ,1341.7800 
sh000001,38278.0000 ,1332.5200 ,1335.3900 ,1316.3200 ,1341.7800 ,10119136000.0000 ,6804062900.0000 ,0.0037 ,1361.8100 
sh000001,38279.0000 ,1339.0600 ,1337.6200 ,1334.4700 ,1361.8100 ,13040369000.0000 ,8444424500.0000 ,0.0017 ,1337.7200 
sh000001,38280.0000 ,1337.7100 ,1330.5800 ,1311.8800 ,1337.7200 ,11864561000.0000 ,7605659700.0000 ,-0.0053 ,1340.9600 
sh000001,38281.0000 ,1331.2200 ,1310.5500 ,1304.5400 ,1340.9600 ,16436469000.0000 ,10673486200.0000 ,-0.0151 ,1330.5600 
sh000001,38282.0000 ,1310.8500 ,1329.3600 ,1294.0400 ,1330.5600 ,17925061000.0000 ,11619270400.0000 ,0.0144 ,1346.8800 
sh000001,38285.0000 ,1337.2500 ,1311.1500 ,1308.8900 ,1346.8800 ,17566033000.0000 ,11808958300.0000 ,-0.0137 ,1325.2000 
sh000001,38286.0000 ,1309.6200 ,1324.7800 ,1289.8700 ,1325.2000 ,17069712000.0000 ,10965410200.0000 ,0.0104 ,1343.0300 
sh000001,38287.0000 ,1326.9200 ,1342.8000 ,1314.8700 ,1343.0300 ,20768242000.0000 ,12961627000.0000 ,0.0136 ,1356.6300 
sh000001,38288.0000 ,1340.8200 ,1341.7400 ,1336.7500 ,1356.6300 ,19593829000.0000 ,12244172800.0000 ,-0.0008 ,1337.2800 
sh000001,38289.0000 ,1316.6000 ,1320.5400 ,1304.0700 ,1337.2800 ,17905715000.0000 ,11215927900.0000 ,-0.0158 ,1323.1000 
sh000001,38292.0000 ,1317.6600 ,1305.2900 ,1304.2900 ,1323.1000 ,11961915000.0000 ,7218346800.0000 ,-0.0115 ,1306.2800 
sh000001,38293.0000 ,1303.8800 ,1301.5300 ,1290.9900 ,1306.2800 ,10960955000.0000 ,6711524400.0000 ,-0.0029 ,1327.5000 
sh000001,38294.0000 ,1304.5800 ,1326.7500 ,1301.3200 ,1327.5000 ,13282835000.0000 ,8411264100.0000 ,0.0194 ,1338.2600 
sh000001,38295.0000 ,1328.1200 ,1304.7800 ,1301.3600 ,1338.2600 ,13974384000.0000 ,8753620400.0000 ,-0.0166 ,1315.9400 
sh000001,38296.0000 ,1308.6500 ,1305.1300 ,1298.7100 ,1315.9400 ,9996360000.0000 ,6257655800.0000 ,0.0003 ,1307.6200 
sh000001,38299.0000 ,1303.5200 ,1304.2300 ,1292.9100 ,1307.6200 ,7376656000.0000 ,4398204300.0000 ,-0.0007 ,1313.1500 
sh000001,38300.0000 ,1304.3700 ,1307.4300 ,1299.9400 ,1313.1500 ,7111640000.0000 ,4270396200.0000 ,0.0025 ,1360.7100 
sh000001,38301.0000 ,1310.3200 ,1354.3900 ,1302.7000 ,1360.7100 ,23319738000.0000 ,14102138200.0000 ,0.0359 ,1379.8600 
sh000001,38302.0000 ,1358.6500 ,1347.0700 ,1346.0300 ,1379.8600 ,27429895000.0000 ,16803175500.0000 ,-0.0054 ,1360.3300 
sh000001,38303.0000 ,1346.8400 ,1352.2200 ,1341.1200 ,1360.3300 ,15744105000.0000 ,9490677900.0000 ,0.0038 ,1370.6200 
sh000001,38306.0000 ,1354.4800 ,1370.0500 ,1354.4800 ,1370.6200 ,14230535000.0000 ,8929425600.0000 ,0.0132 ,1376.1900 
sh000001,38307.0000 ,1372.5800 ,1370.3900 ,1361.2800 ,1376.1900 ,14165607000.0000 ,8616093100.0000 ,0.0002 ,1370.7900 
sh000001,38308.0000 ,1370.7000 ,1356.1400 ,1350.5200 ,1370.7900 ,12234261000.0000 ,7593392500.0000 ,-0.0104 ,1368.0600 
sh000001,38309.0000 ,1353.5000 ,1367.8300 ,1352.8900 ,1368.0600 ,11589095000.0000 ,7315559000.0000 ,0.0086 ,1380.0800 
sh000001,38310.0000 ,1369.8100 ,1379.9600 ,1365.2400 ,1380.0800 ,14107904000.0000 ,8670277000.0000 ,0.0089 ,1387.3400 
sh000001,38313.0000 ,1381.5800 ,1383.0200 ,1374.4100 ,1387.3400 ,16667439000.0000 ,10273902400.0000 ,0.0022 ,1383.7900 
sh000001,38314.0000 ,1383.5300 ,1371.2400 ,1368.1400 ,1383.7900 ,16328520000.0000 ,10039119000.0000 ,-0.0085 ,1380.7700 
sh000001,38315.0000 ,1371.3200 ,1359.1300 ,1358.4500 ,1380.7700 ,16355434000.0000 ,9764012700.0000 ,-0.0088 ,1362.1600 
sh000001,38316.0000 ,1358.4100 ,1358.3300 ,1348.4100 ,1362.1600 ,13425338000.0000 ,7758391000.0000 ,-0.0006 ,1362.4900 
sh000001,38317.0000 ,1357.5400 ,1356.7300 ,1354.8000 ,1362.4900 ,10434933000.0000 ,6121805800.0000 ,-0.0012 ,1354.5800 
sh000001,38320.0000 ,1354.5800 ,1337.4300 ,1335.6100 ,1354.5800 ,10083151000.0000 ,6080041500.0000 ,-0.0142 ,1341.4800 
sh000001,38321.0000 ,1336.0000 ,1340.7700 ,1332.2900 ,1341.4800 ,9277245000.0000 ,5475046400.0000 ,0.0025 ,1342.5500 
sh000001,38322.0000 ,1340.9200 ,1334.9400 ,1332.9700 ,1342.5500 ,9553429000.0000 ,5797059500.0000 ,-0.0043 ,1334.0600 
sh000001,38323.0000 ,1333.5700 ,1333.0900 ,1324.5500 ,1334.0600 ,12804483000.0000 ,7714799600.0000 ,-0.0014 ,1343.7100 
sh000001,38324.0000 ,1333.0100 ,1337.2000 ,1332.8600 ,1343.7100 ,13505016000.0000 ,8201369600.0000 ,0.0031 ,1342.8300 
sh000001,38327.0000 ,1337.8100 ,1339.6400 ,1327.3800 ,1342.8300 ,10664785000.0000 ,6326780400.0000 ,0.0018 ,1340.8800 
sh000001,38328.0000 ,1339.8200 ,1323.7500 ,1322.8200 ,1340.8800 ,10236805000.0000 ,5960762600.0000 ,-0.0119 ,1337.8700 
sh000001,38329.0000 ,1331.2800 ,1326.4400 ,1322.0500 ,1337.8700 ,8593358000.0000 ,4929901000.0000 ,0.0020 ,1352.4600 
sh000001,38330.0000 ,1326.7400 ,1338.8100 ,1318.4700 ,1352.4600 ,15257911000.0000 ,8334090700.0000 ,0.0093 ,1340.3700 
sh000001,38331.0000 ,1336.6300 ,1317.7200 ,1316.6400 ,1340.3700 ,11072386000.0000 ,6280950500.0000 ,-0.0158 ,1314.4000 
sh000001,38334.0000 ,1312.6100 ,1309.7000 ,1299.8000 ,1314.4000 ,8549453000.0000 ,4859194800.0000 ,-0.0061 ,1315.8900 
sh000001,38335.0000 ,1309.0700 ,1307.5500 ,1303.1500 ,1315.8900 ,8045982000.0000 ,4652200400.0000 ,-0.0016 ,1317.8200 
sh000001,38336.0000 ,1307.3400 ,1313.0500 ,1291.8600 ,1317.8200 ,11405089000.0000 ,6514900000.0000 ,0.0042 ,1317.6200 
sh000001,38337.0000 ,1311.0300 ,1305.0200 ,1302.4900 ,1317.6200 ,9058802000.0000 ,5060280900.0000 ,-0.0061 ,1303.9400 
sh000001,38338.0000 ,1303.9400 ,1290.4900 ,1288.2400 ,1303.9400 ,7662099000.0000 ,4229595200.0000 ,-0.0111 ,1286.0700 
sh000001,38341.0000 ,1286.0700 ,1275.4600 ,1272.1500 ,1286.0700 ,8053107000.0000 ,4603037800.0000 ,-0.0116 ,1285.7100 
sh000001,38342.0000 ,1275.0900 ,1275.1700 ,1271.0300 ,1285.7100 ,6999529000.0000 ,3734396500.0000 ,-0.0002 ,1307.7300 
sh000001,38343.0000 ,1277.1800 ,1307.5700 ,1275.0600 ,1307.7300 ,13339675000.0000 ,7370729000.0000 ,0.0254 ,1308.5900 
sh000001,38344.0000 ,1308.5800 ,1282.7200 ,1280.7200 ,1308.5900 ,8476088000.0000 ,4917096400.0000 ,-0.0190 ,1290.6600 
sh000001,38345.0000 ,1281.3200 ,1285.0400 ,1280.3800 ,1290.6600 ,7180521000.0000 ,4282648400.0000 ,0.0018 ,1292.3100 
sh000001,38348.0000 ,1285.4100 ,1280.2700 ,1276.7300 ,1292.3100 ,7231149000.0000 ,4172827400.0000 ,-0.0037 ,1283.6300 
sh000001,38349.0000 ,1280.9300 ,1278.9400 ,1271.9100 ,1283.6300 ,7758212000.0000 ,4318210200.0000 ,-0.0010 ,1285.5500 
sh000001,38350.0000 ,1278.6900 ,1274.3100 ,1270.8900 ,1285.5500 ,8713987000.0000 ,4767536600.0000 ,-0.0036 ,1280.5700 
sh000001,38351.0000 ,1273.1500 ,1273.7100 ,1264.1500 ,1280.5700 ,8812857000.0000 ,5014102800.0000 ,-0.0005 ,1280.8300 
sh000001,38352.0000 ,1275.3900 ,1266.5000 ,1264.4900 ,1280.8300 ,8303949000.0000 ,4695701400.0000 ,-0.0057 ,1260.7800 
sh000001,38356.0000 ,1260.7800 ,1242.7700 ,1238.1800 ,1260.7800 ,8161770000.0000 ,4418452100.0000 ,-0.0187 ,1258.5800 
sh000001,38357.0000 ,1241.6800 ,1251.9400 ,1235.7500 ,1258.5800 ,8678651000.0000 ,4916589300.0000 ,0.0074 ,1252.7400 
sh000001,38358.0000 ,1252.4900 ,1239.4300 ,1234.2400 ,1252.7400 ,7922254000.0000 ,4381370400.0000 ,-0.0100 ,1256.3100 
sh000001,38359.0000 ,1239.3200 ,1244.7500 ,1235.5100 ,1256.3100 ,8940871000.0000 ,5040042000.0000 ,0.0043 ,1252.7200 
sh000001,38362.0000 ,1243.5800 ,1252.4000 ,1236.0900 ,1252.7200 ,7234683000.0000 ,4118291800.0000 ,0.0061 ,1260.8700 
sh000001,38363.0000 ,1252.7100 ,1257.4600 ,1247.8400 ,1260.8700 ,7725570000.0000 ,4368276200.0000 ,0.0040 ,1257.1900 
sh000001,38364.0000 ,1257.1700 ,1256.9200 ,1246.4200 ,1257.1900 ,6769585000.0000 ,3799863000.0000 ,-0.0004 ,1259.5000 
sh000001,38365.0000 ,1255.7200 ,1256.3100 ,1251.0200 ,1259.5000 ,8746707000.0000 ,5003680900.0000 ,-0.0005 ,1268.8600 
sh000001,38366.0000 ,1255.8700 ,1245.6200 ,1243.8700 ,1268.8600 ,9898327000.0000 ,5272487500.0000 ,-0.0085 ,1236.4000 
sh000001,38369.0000 ,1235.5700 ,1216.6500 ,1214.0700 ,1236.4000 ,10028565000.0000 ,5434886400.0000 ,-0.0233 ,1226.0400 
sh000001,38370.0000 ,1215.7800 ,1225.4500 ,1207.0500 ,1226.0400 ,10190288000.0000 ,5294355400.0000 ,0.0072 ,1225.0800 
sh000001,38371.0000 ,1225.0800 ,1218.1100 ,1214.6400 ,1225.0800 ,9377195000.0000 ,4677974300.0000 ,-0.0060 ,1213.9600 
sh000001,38372.0000 ,1213.3700 ,1204.3900 ,1199.1700 ,1213.9600 ,10310284000.0000 ,5383794400.0000 ,-0.0113 ,1237.9100 
sh000001,38373.0000 ,1201.9300 ,1234.4800 ,1189.2100 ,1237.9100 ,16970080000.0000 ,9001891200.0000 ,0.0250 ,1265.9500 
sh000001,38376.0000 ,1258.0200 ,1255.7800 ,1239.8000 ,1265.9500 ,18020207000.0000 ,9786782700.0000 ,0.0173 ,1254.8700 
sh000001,38377.0000 ,1252.3500 ,1254.2300 ,1239.1600 ,1254.8700 ,11813924000.0000 ,6439329700.0000 ,-0.0012 ,1254.2300 
sh000001,38378.0000 ,1252.3700 ,1241.9600 ,1240.1300 ,1254.2300 ,9640691000.0000 ,5351521400.0000 ,-0.0098 ,1241.1400 
sh000001,38379.0000 ,1239.5800 ,1225.8900 ,1223.8800 ,1241.1400 ,9412829000.0000 ,4955027600.0000 ,-0.0129 ,1226.3000 
sh000001,38380.0000 ,1223.7300 ,1213.6700 ,1208.8600 ,1226.3000 ,8170557000.0000 ,4199937500.0000 ,-0.0100 ,1210.7600 
sh000001,38383.0000 ,1210.7600 ,1191.8200 ,1190.1700 ,1210.7600 ,9078062000.0000 ,4668009700.0000 ,-0.0180 ,1203.0700 
sh000001,38384.0000 ,1189.5000 ,1188.9300 ,1187.2600 ,1203.0700 ,9340222000.0000 ,4907930800.0000 ,-0.0024 ,1253.1600 
sh000001,38385.0000 ,1189.5000 ,1252.5000 ,1189.5000 ,1253.1600 ,19054062000.0000 ,10397267000.0000 ,0.0535 ,1269.1600 
sh000001,38386.0000 ,1253.8100 ,1242.3100 ,1236.1800 ,1269.1600 ,20415225000.0000 ,10897290900.0000 ,-0.0081 ,1274.1200 
sh000001,38387.0000 ,1238.6100 ,1269.0000 ,1235.6400 ,1274.1200 ,17028293000.0000 ,9664344700.0000 ,0.0215 ,1291.4700 
sh000001,38399.0000 ,1276.0200 ,1278.8800 ,1270.3200 ,1291.4700 ,14445455000.0000 ,7980113900.0000 ,0.0078 ,1280.0300 
sh000001,38400.0000 ,1280.0300 ,1276.1300 ,1263.7100 ,1280.0300 ,11218612000.0000 ,6103111200.0000 ,-0.0022 ,1278.6200 
sh000001,38401.0000 ,1275.6600 ,1258.9700 ,1258.5600 ,1278.6200 ,10688050000.0000 ,5785501700.0000 ,-0.0134 ,1284.9400 
sh000001,38404.0000 ,1259.5300 ,1284.4800 ,1259.5100 ,1284.9400 ,12536922000.0000 ,6930691900.0000 ,0.0203 ,1312.5300 
sh000001,38405.0000 ,1285.6300 ,1309.2800 ,1282.7800 ,1312.5300 ,22602815000.0000 ,12773513600.0000 ,0.0193 ,1316.5900 
sh000001,38406.0000 ,1309.6200 ,1309.4800 ,1299.1500 ,1316.5900 ,24189127000.0000 ,13699232400.0000 ,0.0002 ,1310.9700 
sh000001,38407.0000 ,1307.0400 ,1309.9500 ,1296.9800 ,1310.9700 ,20115815000.0000 ,11356347700.0000 ,0.0004 ,1328.5300 
sh000001,38408.0000 ,1311.3700 ,1312.4500 ,1311.2100 ,1328.5300 ,24069610000.0000 ,13978978600.0000 ,0.0019 ,1315.1400 
sh000001,38411.0000 ,1311.4400 ,1306.0000 ,1298.9300 ,1315.1400 ,17651432000.0000 ,10244600600.0000 ,-0.0049 ,1308.7600 
sh000001,38412.0000 ,1305.2500 ,1303.4100 ,1295.6400 ,1308.7600 ,13980952000.0000 ,7981055200.0000 ,-0.0020 ,1316.7200 
sh000001,38413.0000 ,1303.3100 ,1287.4500 ,1285.9200 ,1316.7200 ,18628635000.0000 ,10749393300.0000 ,-0.0122 ,1295.2500 
sh000001,38414.0000 ,1285.2000 ,1294.3400 ,1276.8800 ,1295.2500 ,12823609000.0000 ,6981237900.0000 ,0.0054 ,1299.6000 
sh000001,38415.0000 ,1294.1600 ,1287.7100 ,1286.4800 ,1299.6000 ,11049958000.0000 ,6269241700.0000 ,-0.0051 ,1296.8800 
sh000001,38418.0000 ,1288.4100 ,1293.7400 ,1287.7400 ,1296.8800 ,10762246000.0000 ,6283006000.0000 ,0.0047 ,1318.9000 
sh000001,38419.0000 ,1298.2500 ,1318.2700 ,1296.9100 ,1318.9000 ,17984398000.0000 ,11159503100.0000 ,0.0190 ,1326.0800 
sh000001,38420.0000 ,1321.2100 ,1316.7900 ,1310.2400 ,1326.0800 ,20567187000.0000 ,12224773500.0000 ,-0.0011 ,1316.9000 
sh000001,38421.0000 ,1316.9000 ,1286.2300 ,1282.5300 ,1316.9000 ,17897669000.0000 ,10537289300.0000 ,-0.0232 ,1292.5300 
sh000001,38422.0000 ,1284.5100 ,1289.9400 ,1278.1500 ,1292.5300 ,14996714000.0000 ,9039329500.0000 ,0.0029 ,1304.1100 
sh000001,38425.0000 ,1288.9900 ,1293.5000 ,1271.5100 ,1304.1100 ,18692502000.0000 ,11968377500.0000 ,0.0028 ,1293.2600 
sh000001,38426.0000 ,1293.1300 ,1269.1400 ,1266.6400 ,1293.2600 ,15642719000.0000 ,9678243200.0000 ,-0.0188 ,1268.1900 
sh000001,38427.0000 ,1267.0500 ,1255.5900 ,1247.8900 ,1268.1900 ,13663373000.0000 ,8330513800.0000 ,-0.0107 ,1257.7900 
sh000001,38428.0000 ,1255.9900 ,1243.4800 ,1242.5100 ,1257.7900 ,12895543000.0000 ,7813701000.0000 ,-0.0096 ,1248.0300 
sh000001,38429.0000 ,1242.4500 ,1227.4000 ,1223.6200 ,1248.0300 ,12452432000.0000 ,7341658000.0000 ,-0.0129 ,1232.8200 
sh000001,38432.0000 ,1226.1400 ,1231.0500 ,1220.8200 ,1232.8200 ,9963687000.0000 ,5815375700.0000 ,0.0030 ,1231.6800 
sh000001,38433.0000 ,1230.6800 ,1206.9200 ,1202.4300 ,1231.6800 ,14653309000.0000 ,8148375100.0000 ,-0.0196 ,1218.0100 
sh000001,38434.0000 ,1205.7600 ,1201.6500 ,1194.3200 ,1218.0100 ,13440605000.0000 ,7851213200.0000 ,-0.0044 ,1208.6100 
